# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Jul 11 04:41:11 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Attention: photometry includes extinction of Av=0.19, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
4.9184e-05 -2.19174 9.95424 0.6499999762 2.3520353107    0.650 -0.452  3.7540  4.671    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.54e-14      0.00 7.997e-01 2.002e-01 1.473e-05 3.982e-06 3.616e-05 -1.000 8.968e-05 5.900 6.886 6.648 6.296 6.062 5.881 5.469 5.414
4.9184e-05 -2.19174 9.95424 0.6635503173 2.3594960176    0.663 -0.396  3.7610  4.652    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-14      0.00 8.049e-01 1.951e-01 1.440e-05 3.893e-06 3.536e-05 -1.000 2.787e-05 5.761 6.713 6.488 6.148 5.923 5.747 5.348 5.295
4.9184e-05 -2.19174 9.95424 0.6778780818 2.3670128451    0.678 -0.337  3.7684  4.632    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-14      0.00 8.108e-01 1.891e-01 1.402e-05 3.791e-06 3.445e-05 -1.000 9.996e-05 5.613 6.535 6.320 5.993 5.777 5.606 5.219 5.168
4.9184e-05 -2.19174 9.95424 0.6908190846 2.3734948418    0.691 -0.283  3.7748  4.612    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-14      0.00 8.167e-01 1.832e-01 1.364e-05 3.691e-06 3.355e-05 -1.000 1.000e-04 5.478 6.376 6.170 5.854 5.644 5.478 5.101 5.052
4.9184e-05 -2.19174 9.95424 0.6999999881 2.3779266974    0.700 -0.245  3.7794  4.597    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 8.211e-01 1.788e-01 1.336e-05 3.615e-06 3.287e-05 -1.000 1.000e-04 5.381 6.262 6.063 5.754 5.549 5.386 5.016 4.968
4.9184e-05 -2.19174 9.95424 0.7068522573 2.3811483198    0.707 -0.215  3.7825  4.585    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 8.248e-01 1.751e-01 1.311e-05 3.554e-06 3.233e-05 -1.000 8.595e-05 5.309 6.177 5.982 5.679 5.478 5.317 4.952 4.905
4.9184e-05 -2.19174 9.95424 0.7209709287 2.3875647736    0.721 -0.154  3.7889  4.558    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.44e-14      0.00 8.324e-01 1.675e-01 1.261e-05 3.436e-06 3.128e-05 -1.000 8.231e-05 5.155 6.000 5.814 5.521 5.327 5.171 4.817 4.772
4.9184e-05 -2.19174 9.95424 0.7339578867 2.3932169266    0.734 -0.096  3.7946  4.530    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-14      0.00 8.390e-01 1.609e-01 1.221e-05 3.337e-06 3.042e-05 -1.000 3.445e-05 5.011 5.834 5.656 5.372 5.185 5.033 4.689 4.645
4.9184e-05 -2.19174 9.95424 0.7464580536 2.3984441500    0.746 -0.039  3.8000  4.502    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.44e-14      0.00 8.448e-01 1.552e-01 1.186e-05 3.257e-06 2.972e-05 -1.000 6.855e-06 4.867 5.671 5.499 5.224 5.043 4.895 4.559 4.518
4.9184e-05 -2.19174 9.95424 0.7500000000 2.3998889087    0.750 -0.022  3.8015  4.493    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -7.8e-14      0.00 8.463e-01 1.537e-01 1.178e-05 3.237e-06 2.954e-05 -1.000 2.326e-05 4.825 5.623 5.453 5.181 5.001 4.854 4.521 4.480
4.9184e-05 -2.19174 9.95424 0.7592152357 2.4035752702    0.759  0.022  3.8056  4.470    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1  -8.8e-14      0.00 8.468e-01 1.531e-01 1.182e-05 3.249e-06 2.966e-05 -1.000 9.508e-05 4.714 5.498 5.333 5.067 4.891 4.748 4.422 4.381
4.9184e-05 -2.19174 9.95424 0.7702212930 2.4078453558    0.770  0.078  3.8104  4.441    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-13      0.00 8.475e-01 1.525e-01 1.187e-05 3.264e-06 2.982e-05 -1.000 4.125e-05 4.576 5.341 5.182 4.924 4.754 4.614 4.296 4.257
4.9184e-05 -2.19174 9.95424 0.7803282738 2.4116448561    0.780  0.131  3.8149  4.411    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 8.478e-01 1.521e-01 1.192e-05 3.280e-06 2.998e-05 -1.000 6.144e-05 4.443 5.191 5.036 4.785 4.619 4.483 4.172 4.135
4.9184e-05 -2.19174 9.95424 0.7891786695 2.4148802221    0.788  0.181  3.8189  4.382    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 8.481e-01 1.518e-01 1.197e-05 3.294e-06 3.012e-05 -1.000 7.880e-05 4.318 5.052 4.901 4.656 4.494 4.360 4.056 4.020
4.9184e-05 -2.19174 9.95424 0.7976552248 2.4179016443    0.797  0.232  3.8227  4.351    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 8.483e-01 1.516e-01 1.201e-05 3.310e-06 3.026e-05 -1.000 9.999e-05 4.191 4.910 4.763 4.523 4.365 4.234 3.937 3.902
4.9184e-05 -2.19174 9.95424 0.8000000119 2.4187244405    0.799  0.246  3.8238  4.342    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 8.483e-01 1.516e-01 1.203e-05 3.314e-06 3.031e-05 -1.000 1.000e-04 4.155 4.870 4.724 4.485 4.329 4.198 3.903 3.868
4.9184e-05 -2.19174 9.95424 0.8018242717 2.4193607551    0.801  0.257  3.8247  4.335    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 8.483e-01 1.516e-01 1.203e-05 3.315e-06 3.032e-05 -1.000 1.000e-04 4.127 4.838 4.693 4.456 4.300 4.170 3.876 3.842
4.9184e-05 -2.19174 9.95424 0.8093525767 2.4219518214    0.808  0.307  3.8283  4.303    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 8.480e-01 1.519e-01 1.205e-05 3.321e-06 3.038e-05 -1.000 9.525e-05 4.002 4.699 4.557 4.325 4.173 4.046 3.759 3.725
4.9184e-05 -2.19174 9.95424 0.8166297674 2.4244043104    0.816  0.359  3.8317  4.269    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-13      0.00 8.478e-01 1.521e-01 1.208e-05 3.329e-06 3.044e-05 -1.000 8.500e-05 3.872 4.555 4.416 4.190 4.041 3.917 3.635 3.603
4.9184e-05 -2.19174 9.95424 0.8256729245 2.4273827793    0.824  0.429  3.8356  4.219    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-13      0.00 8.473e-01 1.526e-01 1.212e-05 3.338e-06 3.053e-05 -1.000 3.743e-05 3.697 4.363 4.228 4.007 3.863 3.742 3.468 3.436
4.9184e-05 -2.19174 9.95424 0.8318526149 2.4293753537    0.830  0.480  3.8379  4.181    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-13      0.00 8.466e-01 1.533e-01 1.216e-05 3.350e-06 3.064e-05 -1.000 1.001e-04 3.569 4.224 4.092 3.875 3.733 3.614 3.345 3.313
4.9184e-05 -2.19174 9.95424 0.8387022614 2.4315445377    0.837  0.541  3.8397  4.130    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-13      0.00 8.449e-01 1.550e-01 1.227e-05 3.380e-06 3.091e-05 -1.000 9.999e-05 3.417 4.061 3.931 3.717 3.578 3.460 3.195 3.164
4.9184e-05 -2.19174 9.95424 0.8400697708 2.4319727395    0.839  0.554  3.8398  4.119    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.26e-13      0.00 8.445e-01 1.554e-01 1.230e-05 3.387e-06 3.098e-05 -1.000 9.994e-05 3.384 4.027 3.897 3.683 3.545 3.427 3.162 3.131
4.9184e-05 -2.19174 9.95424 0.8408379555 2.4322125750    0.839  0.562  3.8398  4.111    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-13      0.00 8.443e-01 1.556e-01 1.231e-05 3.391e-06 3.101e-05 -1.000 1.000e-04 3.364 4.006 3.876 3.663 3.525 3.407 3.142 3.112
4.9184e-05 -2.19174 9.95424 0.8451591134 2.4335523497    0.843  0.610  3.8388  4.061    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.14e-13      0.00 8.430e-01 1.569e-01 1.239e-05 3.412e-06 3.120e-05 -1.000 9.997e-05 3.246 3.887 3.757 3.543 3.404 3.286 3.020 2.989
4.9184e-05 -2.19174 9.95424 0.8492831588 2.4348163985    0.848  0.662  3.8349  3.995    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-13      0.00 8.418e-01 1.581e-01 1.247e-05 3.432e-06 3.139e-05 -1.000 9.999e-05 3.114 3.763 3.630 3.412 3.270 3.150 2.878 2.847
4.9184e-05 -2.19174 9.95424 0.8500000238 2.4350346840    0.848  0.673  3.8337  3.981    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.56e-13      0.00 8.416e-01 1.583e-01 1.248e-05 3.436e-06 3.142e-05 -1.000 1.000e-04 3.088 3.740 3.606 3.387 3.244 3.123 2.850 2.818
4.9184e-05 -2.19174 9.95424 0.8500134945 2.4350387818    0.848  0.673  3.8337  3.980    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.56e-13      0.00 8.416e-01 1.583e-01 1.248e-05 3.436e-06 3.142e-05 -1.000 1.000e-04 3.088 3.740 3.606 3.387 3.244 3.123 2.850 2.817
4.9184e-05 -2.19174 9.95424 0.8507062793 2.4352493253    0.849  0.684  3.8323  3.964    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-13      0.00 8.414e-01 1.585e-01 1.249e-05 3.439e-06 3.145e-05 -1.000 9.853e-05 3.061 3.717 3.582 3.361 3.217 3.095 2.819 2.787
4.9184e-05 -2.19174 9.95424 0.8530294299 2.4359524817    0.851  0.722  3.8257  3.901    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-13      0.00 8.408e-01 1.591e-01 1.253e-05 3.448e-06 3.153e-05 -1.000 9.377e-05 2.966 3.639 3.499 3.271 3.121 2.995 2.709 2.675
4.9184e-05 -2.19174 9.95424 0.8547959924 2.4364842327    0.853  0.755  3.8173  3.835    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.28e-13      0.00 8.404e-01 1.595e-01 1.255e-05 3.455e-06 3.159e-05 -1.000 9.014e-05 2.882 3.580 3.434 3.195 3.037 2.906 2.607 2.570
4.9184e-05 -2.19174 9.95424 0.8558559418 2.4368020754    0.854  0.778  3.8100  3.783    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-12      0.00 8.401e-01 1.598e-01 1.257e-05 3.460e-06 3.163e-05 -1.000 8.790e-05 2.824 3.547 3.394 3.145 2.980 2.844 2.533 2.494
4.9184e-05 -2.19174 9.95424 0.8567444086 2.4370677997    0.855  0.800  3.8022  3.731    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.16e-12      0.00 8.399e-01 1.600e-01 1.258e-05 3.463e-06 3.166e-05 -1.000 8.616e-05 2.770 3.522 3.360 3.100 2.927 2.785 2.461 2.421
4.9184e-05 -2.19174 9.95424 0.8574802876 2.4372874083    0.855  0.820  3.7937  3.677    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-12      0.00 8.397e-01 1.602e-01 1.259e-05 3.466e-06 3.169e-05 -1.000 8.467e-05 2.720 3.504 3.333 3.060 2.878 2.730 2.392 2.349
4.9184e-05 -2.19174 9.95424 0.8580887318 2.4374686594    0.856  0.837  3.7858  3.628    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-12      0.00 8.395e-01 1.604e-01 1.260e-05 3.469e-06 3.171e-05 -1.000 8.351e-05 2.676 3.491 3.311 3.027 2.836 2.683 2.331 2.286
4.9184e-05 -2.19174 9.95424 0.8586301804 2.4376297047    0.857  0.854  3.7781  3.581    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-12      0.00 8.333e-01 1.667e-01 1.295e-05 3.562e-06 3.255e-05 -1.000 5.329e-05 2.635 3.481 3.292 2.996 2.797 2.638 2.275 2.227
4.9184e-05 -2.19174 9.95424 0.8592911363 2.4378259791    0.857  0.875  3.7687  3.523    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-12      0.00 8.158e-01 1.842e-01 1.394e-05 3.828e-06 3.492e-05 -1.000 3.526e-05 2.583 3.467 3.267 2.956 2.747 2.582 2.204 2.154
4.9184e-05 -2.19174 9.95424 0.8599330783 2.4380162752    0.858  0.898  3.7603  3.467    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-12      0.00 7.905e-01 2.094e-01 1.539e-05 4.215e-06 3.837e-05 -1.000 1.001e-04 2.526 3.446 3.235 2.910 2.693 2.522 2.130 2.077
4.9184e-05 -2.19174 9.95424 0.8606031537 2.4382145628    0.858  0.931  3.7528  3.404    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-12      0.00 7.770e-01 2.229e-01 1.618e-05 4.425e-06 4.025e-05 -1.000 9.997e-05 2.443 3.398 3.176 2.839 2.613 2.437 2.032 1.977
4.9184e-05 -2.19174 9.95424 0.8611339927 2.4383713960    0.859  0.967  3.7481  3.349    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-12      0.00 7.712e-01 2.287e-01 1.651e-05 4.514e-06 4.104e-05 -1.000 1.001e-04 2.352 3.331 3.101 2.756 2.525 2.345 1.932 1.876
4.9184e-05 -2.19174 9.95424 0.8614975810 2.4384786877    0.859  0.996  3.7454  3.310    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-12      0.00 7.686e-01 2.313e-01 1.666e-05 4.553e-06 4.140e-05 -1.000 9.996e-05 2.280 3.272 3.038 2.689 2.455 2.273 1.856 1.799
4.9184e-05 -2.19174 9.95424 0.8615809083 2.4385032622    0.859  1.003  3.7449  3.300    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-12      0.00 7.682e-01 2.318e-01 1.668e-05 4.561e-06 4.146e-05 -1.000 2.372e-05 2.262 3.256 3.022 2.672 2.437 2.255 1.836 1.779
4.9184e-05 -2.19174 9.95424 0.8620391488 2.4386383066    0.860  1.045  3.7423  3.248    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-12      0.00 7.659e-01 2.340e-01 1.680e-05 4.593e-06 4.174e-05 -1.000 1.000e-04 2.156 3.163 2.925 2.571 2.333 2.150 1.727 1.669
4.9184e-05 -2.19174 9.95424 0.8625456691 2.4387873872    0.860  1.095  3.7397  3.188    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-12      0.00 7.636e-01 2.363e-01 1.690e-05 4.621e-06 4.199e-05 -1.000 9.993e-05 2.032 3.051 2.810 2.452 2.211 2.026 1.599 1.540
4.9184e-05 -2.19174 9.95424 0.8629733324 2.4389131017    0.860  1.140  3.7379  3.136    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-12      0.00 7.619e-01 2.380e-01 1.697e-05 4.639e-06 4.215e-05 -1.000 1.000e-04 1.920 2.948 2.705 2.344 2.101 1.915 1.484 1.425
4.9184e-05 -2.19174 9.95424 0.8633852601 2.4390340552    0.861  1.186  3.7362  3.084    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-12      0.00 7.604e-01 2.395e-01 1.702e-05 4.654e-06 4.229e-05 -1.000 1.000e-04 1.806 2.842 2.596 2.233 1.989 1.801 1.368 1.309
4.9184e-05 -2.19174 9.95424 0.8637689948 2.4391466111    0.861  1.231  3.7345  3.032    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.95e-12      0.00 7.589e-01 2.410e-01 1.706e-05 4.667e-06 4.239e-05 -1.000 9.996e-05 1.693 2.737 2.489 2.124 1.878 1.689 1.254 1.193
4.9184e-05 -2.19174 9.95424 0.8641305566 2.4392525581    0.861  1.276  3.7330  2.981    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.19e-12      0.00 7.576e-01 2.423e-01 1.709e-05 4.678e-06 4.247e-05 -1.000 1.000e-04 1.579 2.630 2.381 2.013 1.766 1.576 1.138 1.078
4.9184e-05 -2.19174 9.95424 0.8644925356 2.4393585253    0.862  1.325  3.7315  2.926    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-12      0.00 7.561e-01 2.438e-01 1.709e-05 4.695e-06 4.255e-05 -1.000 9.990e-05 1.457 2.515 2.264 1.894 1.645 1.455 1.014 0.953
4.9184e-05 -2.19174 9.95424 0.8648054004 2.4394500324    0.862  1.371  3.7299  2.874    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-11      0.00 7.550e-01 2.449e-01 1.706e-05 4.719e-06 4.261e-05 -1.000 9.999e-05 1.343 2.409 2.155 1.783 1.533 1.342 0.899 0.837
4.9184e-05 -2.19174 9.95424 0.8651131988 2.4395399834    0.862  1.419  3.7284  2.820    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-11      0.00 7.539e-01 2.460e-01 1.701e-05 4.765e-06 4.265e-05 -1.000 1.000e-04 1.222 2.296 2.040 1.666 1.414 1.222 0.776 0.714
4.9184e-05 -2.19174 9.95424 0.8653926253 2.4396215793    0.862  1.467  3.7269  2.767    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-11      0.00 7.529e-01 2.470e-01 1.693e-05 4.835e-06 4.269e-05 -1.000 1.000e-04 1.104 2.185 1.927 1.550 1.297 1.104 0.656 0.593
4.9184e-05 -2.19174 9.95424 0.8656454682 2.4396953602    0.862  1.513  3.7254  2.714    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-11      0.00 7.520e-01 2.479e-01 1.683e-05 4.927e-06 4.272e-05 -1.000 1.000e-04 0.987 2.076 1.816 1.438 1.182 0.988 0.538 0.475
4.9184e-05 -2.19174 9.95424 0.8658760786 2.4397626104    0.862  1.559  3.7238  2.661    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-11      0.00 7.513e-01 2.486e-01 1.673e-05 5.028e-06 4.275e-05 -1.000 9.999e-05 0.872 1.969 1.707 1.326 1.069 0.874 0.421 0.357
4.9184e-05 -2.19174 9.95424 0.8660939336 2.4398261030    0.862  1.607  3.7223  2.608    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-11      0.00 7.508e-01 2.491e-01 1.665e-05 5.119e-06 4.277e-05 -1.000 9.993e-05 0.753 1.858 1.594 1.210 0.952 0.756 0.301 0.237
4.9184e-05 -2.19174 9.95424 0.8662886620 2.4398828245    0.862  1.653  3.7207  2.555    3  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-11      0.00 7.503e-01 2.496e-01 1.657e-05 5.210e-06 4.278e-05 -1.000 1.000e-04 0.638 1.751 1.485 1.099 0.839 0.642 0.185 0.120
4.9184e-05 -2.19174 9.95424 0.8664632440 2.4399336526    0.862  1.698  3.7191  2.504    3  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-11      0.00 7.499e-01 2.500e-01 1.651e-05 5.278e-06 4.279e-05 -1.000 9.996e-05 0.526 1.648 1.379 0.991 0.729 0.532 0.071 0.006
4.9184e-05 -2.19174 9.95424 0.8666268587 2.4399812664    0.862  1.744  3.7176  2.452    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -4.41e-11      0.00 7.497e-01 2.502e-01 1.647e-05 5.328e-06 4.280e-05 -1.000 9.996e-05 0.411 1.542 1.271 0.880 0.616 0.418 -0.045 -0.111
4.9184e-05 -2.19174 9.95424 0.8667721748 2.4400235377    0.862  1.788  3.7160  2.401    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-11      0.00 7.496e-01 2.503e-01 1.644e-05 5.359e-06 4.281e-05 -1.000 9.999e-05 0.300 1.441 1.167 0.773 0.508 0.308 -0.158 -0.224
4.9184e-05 -2.19174 9.95424 0.8669078946 2.4400630028    0.862  1.833  3.7143  2.350    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-11      0.00 7.495e-01 2.504e-01 1.643e-05 5.374e-06 4.281e-05 -1.000 9.993e-05 0.188 1.339 1.062 0.665 0.397 0.196 -0.272 -0.339
4.9184e-05 -2.19174 9.95424 0.8670340776 2.4400996821    0.862  1.878  3.7127  2.298    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-11      0.00 7.495e-01 2.504e-01 1.643e-05 5.378e-06 4.281e-05 -1.000 9.996e-05 0.075 1.236 0.956 0.556 0.286 0.084 -0.387 -0.455
4.9184e-05 -2.19174 9.95424 0.8671498299 2.4401333184    0.862  1.923  3.7111  2.246    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -8.45e-11      0.00 7.495e-01 2.504e-01 1.642e-05 5.380e-06 4.281e-05 -1.000 1.000e-04 -0.038 1.134 0.851 0.448 0.176 -0.027 -0.502 -0.569
4.9184e-05 -2.19174 9.95424 0.8672550917 2.4401638974    0.861  1.967  3.7094  2.195    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -9.93e-11      0.00 7.495e-01 2.504e-01 1.642e-05 5.381e-06 4.281e-05 -1.000 9.999e-05 -0.148 1.035 0.748 0.342 0.068 -0.136 -0.614 -0.682
4.9184e-05 -2.19174 9.95424 0.8673535585 2.4401924948    0.861  2.012  3.7077  2.144    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-10      0.00 7.495e-01 2.504e-01 1.642e-05 5.383e-06 4.281e-05 -1.000 9.996e-05 -0.261 0.934 0.644 0.234 -0.041 -0.247 -0.728 -0.797
4.9184e-05 -2.19174 9.95424 0.8674433827 2.4402185755    0.861  2.057  3.7060  2.092    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-10      0.00 7.495e-01 2.504e-01 1.642e-05 5.385e-06 4.281e-05 -1.000 1.000e-04 -0.372 0.834 0.541 0.128 -0.150 -0.357 -0.841 -0.910
4.9184e-05 -2.19174 9.95424 0.8675230742 2.4402417090    0.860  2.100  3.7043  2.042    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-10      0.00 7.495e-01 2.504e-01 1.642e-05 5.386e-06 4.281e-05 -1.000 9.999e-05 -0.480 0.739 0.442 0.026 -0.254 -0.463 -0.950 -1.020
4.9184e-05 -2.19174 9.95424 0.8675965071 2.4402630214    0.860  2.143  3.7027  1.992    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-10      0.00 7.495e-01 2.504e-01 1.642e-05 5.387e-06 4.281e-05 -1.000 1.000e-04 -0.587 0.643 0.343 -0.077 -0.359 -0.569 -1.059 -1.130
4.9184e-05 -2.19174 9.95424 0.8676654100 2.4402830153    0.860  2.187  3.7009  1.941    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-10      0.00 7.494e-01 2.505e-01 1.642e-05 5.388e-06 4.281e-05 -1.000 9.999e-05 -0.696 0.547 0.243 -0.181 -0.466 -0.677 -1.170 -1.241
4.9184e-05 -2.19174 9.95424 0.8677272201 2.4403009478    0.859  2.228  3.6992  1.893    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-10      0.00 7.494e-01 2.505e-01 1.642e-05 5.389e-06 4.281e-05 -1.000 1.000e-04 -0.801 0.457 0.149 -0.280 -0.567 -0.779 -1.276 -1.348
4.9184e-05 -2.19174 9.95424 0.8677892685 2.4403189466    0.859  2.271  3.6975  1.843    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-10      0.00 7.494e-01 2.505e-01 1.642e-05 5.390e-06 4.281e-05 -1.000 1.000e-04 -0.908 0.363 0.051 -0.382 -0.671 -0.885 -1.385 -1.458
4.9184e-05 -2.19174 9.95424 0.8678543568 2.4403378240    0.858  2.311  3.6959  1.796    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-10      0.00 7.494e-01 2.505e-01 1.642e-05 5.391e-06 4.281e-05 -1.000 1.001e-04 -1.009 0.276 -0.040 -0.477 -0.768 -0.984 -1.487 -1.560
4.9184e-05 -2.19174 9.95424 0.8678883910 2.4403476936    0.857  2.324  3.6954  1.781    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -3.67e-10      0.00 7.494e-01 2.505e-01 1.642e-05 5.392e-06 4.281e-05 -1.000 1.000e-04 -1.040 0.249 -0.069 -0.506 -0.799 -1.014 -1.519 -1.592
4.9184e-05 -2.19174 9.95424 0.8679283261 2.4403592732    0.857  2.310  3.6963  1.798    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-10      0.00 7.494e-01 2.505e-01 1.641e-05 5.393e-06 4.281e-05 -1.000 1.000e-04 -1.005 0.276 -0.039 -0.474 -0.766 -0.980 -1.483 -1.556
4.9184e-05 -2.19174 9.95424 0.8679478168 2.4403649243    0.857  2.328  3.6955  1.777    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-10      0.00 7.494e-01 2.505e-01 1.641e-05 5.393e-06 4.281e-05 -1.000 1.001e-04 -1.049 0.239 -0.079 -0.516 -0.808 -1.024 -1.528 -1.601
4.9184e-05 -2.19174 9.95424 0.8679898977 2.4403771242    0.856  2.368  3.6938  1.730    3  0.000  0.511     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-10      0.00 7.494e-01 2.505e-01 1.641e-05 5.394e-06 4.281e-05 -1.000 1.000e-04 -1.149 0.153 -0.168 -0.610 -0.905 -1.122 -1.629 -1.703
